-112.364,38.754,ADEL/Adelaide  TYPE:NF PH:435.743.5721/435.896.9233 OPEN:mid may-mid sep  SITES:8 EL:5614 AMEN:NH ND VT DW NS RS  LON/LAT:-112.364/38.754,ADEL,Adelaide,NF,435.743.5721/435.896.9233,mid may-mid sep, ,8,5614,NH ND VT DW NS RS 
-108.442,33.418,AERO/Aeroplane Mesa  TYPE:NF PH:505.539.2481/505.388.8201   SITES:6 EL:7963 AMEN:NH ND VT NW NS NR N$  LON/LAT:-108.442/33.418,AERO,Aeroplane Mesa,NF,505.539.2481/505.388.8201, , ,6,7963,NH ND VT NW NS NR N$ 
-110.861,32.18,AGAV/Agave Gulch Military  TYPE:MIL PH:520.747.9144  COMM:military only - do not use our lat/lon - contact them for directions and info SITES:26  AMEN:WES FT DW NR  LON/LAT:-110.861/32.18,AGAV,Agave Gulch Military,MIL,520.747.9144, ,military only - do not use our lat/lon - contact them for directions and info,26, ,WES FT DW NR 
-105.529,36.135,AGUA/Agua Piedra  TYPE:NF PH:505.587.2255/505.758.6200 OPEN:mid may-mid oct  SITES:44 EL:8415 AMEN:NH ND 36ft VT DW NS NR  LON/LAT:-105.529/36.135,AGUA,Agua Piedra,NF,505.587.2255/505.758.6200,mid may-mid oct, ,44,8415,NH ND 36ft VT DW NS NR 
-106.56,32.372,AGUI/Aguirre Springs  TYPE:BLM  OPEN:all year  SITES:57 EL:5568 AMEN:NH ND VT DW NS NR L$  LON/LAT:-106.56/32.372,AGUI,Aguirre Springs,BLM, ,all year, ,57,5568,NH ND VT DW NS NR L$ 
-113.579,34.231,ALAM/Alamo Lake State Park  TYPE:SP PH:928.669.2088 OPEN:all year  SITES:80 EL:1237 AMEN:E DP 35ft FT DW SH NR  LON/LAT:-113.579/34.231,ALAM,Alamo Lake State Park,SP,928.669.2088,all year, ,80,1237,E DP 35ft FT DW SH NR 
-106.345,37.379,ALAM/Alamosa  TYPE:NF PH:719.274.8971/719-852-5941   SITES:10 EL:8665 AMEN:NH ND 22ft FT NW NS NR N$  LON/LAT:-106.345/37.379,ALAM,Alamosa,NF,719.274.8971/719-852-5941, , ,10,8665,NH ND 22ft FT NW NS NR N$ 
-111.612,40.577,ALBI/Albion Basin  TYPE:NF PH:801.733.2660/801.236.3400 OPEN:mid jul-late aug  SITES:18 EL:9478 AMEN:NH ND 30ft VT DW NS RS  LON/LAT:-111.612/40.577,ALBI,Albion Basin,NF,801.733.2660/801.236.3400,mid jul-late aug, ,18,9478,NH ND 30ft VT DW NS RS 
-106.858,38.654,ALMO/Almont  TYPE:NF PH:970.641.0471/970.874.6600 OPEN:mid may-mid sep  SITES:10 EL:8018 AMEN:NH ND 28ft VT DW NS NR L$  LON/LAT:-106.858/38.654,ALMO,Almont,NF,970.641.0471/970.874.6600,mid may-mid sep, ,10,8018,NH ND 28ft VT DW NS NR L$ 
-109.153,33.895,ALPI/Alpine Divide  TYPE:NF PH:928.339.4384/928.333.4301 OPEN:mid may-mid sep  SITES:12 EL:8579 AMEN:NH ND 24ft VT DW NS NR L$  LON/LAT:-109.153/33.895,ALPI,Alpine Divide,NF,928.339.4384/928.333.4301,mid may-mid sep, ,12,8579,NH ND 24ft VT DW NS NR L$ 
-112.561,34.589,ALTO/Alto Pit  TYPE:NF PH:928.443.8000/928.443.8210  COMM:Off highway vehicle camp SITES:10 EL:6097 AMEN:NH ND VT NW NS NR  LON/LAT:-112.561/34.589,ALTO,Alto Pit,NF,928.443.8000/928.443.8210, ,Off highway vehicle camp,10,6097,NH ND VT NW NS NR 
